Generation,Best Weights,Relative fitness
2,0.21704847", -0.8251677", -0.94066006", 0.8661786", -0.46522754", -0.07120192", -0.45285493", -0.3463983", ,53269
3,0.21704847", -0.8251677", -0.94066006", 0.8661786", 0.30651695", -0.36563277", -0.93508035", -0.11649567", ,46639
4,0.21704847", -0.8251677", -0.94066006", 0.8661786", 0.30651695", -0.36563277", -0.93508035", -0.11649567", ,69172
5,0.11244613", -0.8251677", -0.91927785", 0.8661786", -0.5843803", -0.07120192", -0.27447313", -0.3463983", ,95038
6,0.21704847", -0.7052022", -0.94066006", 0.8661786", 0.10854758", -0.36563277", -0.93508035", -0.11649567", ,65785
7,0.11244613", -0.8251677", -0.91927785", 0.8661786", -0.5843803", -0.07120192", -0.45285493", -0.36895785", ,70395
8,0.21704847", 0.86982507", -0.74213153", -0.52873755", 0.4267584", -0.36563277", -0.93508035", -0.11649567", ,79392
9,0.21704847", 0.86982507", -0.74213153", -0.52873755", 0.4267584", -0.36563277", -0.93508035", -0.11649567", ,85921
10,0.21704847", 0.86982507", -0.74213153", -0.52873755", 0.4267584", -0.36563277", -0.8303132", -0.11649567", ,40781
